PF_ID,DATE,INVESTED_AMOUNT
MFU3a945a415ed447a080596b0f9385e5b8,22-05-2020,209999.96
MFU3a945a415ed447a080596b0f9385e5b8,27-10-2020,234999.04
MFU3a945a415ed447a080596b0f9385e5b8,26-02-2021,254998.15
MFU3a945a415ed447a080596b0f9385e5b8,19-03-2021,259997.92
MFU3a945a415ed447a080596b0f9385e5b8,04-05-2021,264997.68
MFU3a945a415ed447a080596b0f9385e5b8,16-07-2022,1397024.6
MFU3a945a415ed447a080596b0f9385e5b8,07-10-2022,1462021.4
MFU3a945a415ed447a080596b0f9385e5b8,10-01-2023,2353875.36
MFU3a945a415ed447a080596b0f9385e5b8,13-01-2023,2363874.91
MFU3a945a415ed447a080596b0f9385e5b8,13-02-2023,2393873.25
MFU3a945a415ed447a080596b0f9385e5b8,24-09-2023,5197191.37
MFU3a945a415ed447a080596b0f9385e5b8,18-07-2024,9005455.53
MFU3a945a415ed447a080596b0f9385e5b8,06-08-2024,8981958.68
MFU3a945a415ed447a080596b0f9385e5b8,24-12-2025,11985442.95
MFU3a945a415ed447a080596b0f9385e5b8,26-12-2025,11985442.95
MFU3a945a415ed447a080596b0f9385e5b8,28-06-2020,215000.01
MFU3a945a415ed447a080596b0f9385e5b8,20-12-2023,9174090.33
MFU3a945a415ed447a080596b0f9385e5b8,05-02-2024,9108852.19
MFU3a945a415ed447a080596b0f9385e5b8,14-10-2025,11985442.95
MFU3a945a415ed447a080596b0f9385e5b8,09-09-2022,1452021.86
MFU3a945a415ed447a080596b0f9385e5b8,20-12-2022,2293878.46
MFU3a945a415ed447a080596b0f9385e5b8,06-04-2023,3186291.41
MFU3a945a415ed447a080596b0f9385e5b8,26-08-2023,3761261.98
MFU3a945a415ed447a080596b0f9385e5b8,30-09-2025,11985442.95
MFU3a945a415ed447a080596b0f9385e5b8,14-11-2025,11985442.95
MFU3a945a415ed447a080596b0f9385e5b8,18-01-2026,11985442.95
MFU3a945a415ed447a080596b0f9385e5b8,05-11-2025,11985442.95
MFU3a945a415ed447a080596b0f9385e5b8,02-04-2020,199999.99
MFU3a945a415ed447a080596b0f9385e5b8,25-01-2019,50000
MFU3a945a415ed447a080596b0f9385e5b8,06-11-2020,234999.04
MFU3a945a415ed447a080596b0f9385e5b8,12-11-2021,334994.35
MFU3a945a415ed447a080596b0f9385e5b8,20-03-2025,9863487.72
MFU3a945a415ed447a080596b0f9385e5b8,21-12-2025,11985442.95
MFU3a945a415ed447a080596b0f9385e5b8,25-01-2021,249998.38
MFU3a945a415ed447a080596b0f9385e5b8,13-12-2024,9121525.2
MFU3a945a415ed447a080596b0f9385e5b8,13-12-2023,9104093.81
MFU122ee06215ae47028524b57d8bccf34f,19-03-2011,245000
MFU122ee06215ae47028524b57d8bccf34f,11-09-2006,20000
MFU122ee06215ae47028524b57d8bccf34f,19-04-2007,20000
MFU122ee06215ae47028524b57d8bccf34f,15-06-2007,20000
MFU122ee06215ae47028524b57d8bccf34f,13-12-2008,55000.01
MFU122ee06215ae47028524b57d8bccf34f,20-05-2011,270000
MFU122ee06215ae47028524b57d8bccf34f,05-04-2008,20000
MFU122ee06215ae47028524b57d8bccf34f,12-12-2009,114999.97
MFU122ee06215ae47028524b57d8bccf34f,28-05-2012,390000.07
MFU122ee06215ae47028524b57d8bccf34f,27-04-2008,20000
MFU122ee06215ae47028524b57d8bccf34f,31-10-2008,45000
MFU122ee06215ae47028524b57d8bccf34f,01-03-2009,64999.99
MFU122ee06215ae47028524b57d8bccf34f,13-06-2009,84999.99
MFU122ee06215ae47028524b57d8bccf34f,27-02-2010,124999.95
MFU122ee06215ae47028524b57d8bccf34f,15-03-2012,365000.09
MFU122ee06215ae47028524b57d8bccf34f,19-11-2012,445000.17
MFU122ee06215ae47028524b57d8bccf34f,05-11-2016,1531176.08
MFU122ee06215ae47028524b57d8bccf34f,04-03-2012,360000.07
MFU122ee06215ae47028524b57d8bccf34f,28-07-2012,410000.14
MFU122ee06215ae47028524b57d8bccf34f,25-08-2014,709800.38
MFU122ee06215ae47028524b57d8bccf34f,01-10-2014,724800.51
MFU122ee06215ae47028524b57d8bccf34f,07-07-2017,1801076.46
MFU122ee06215ae47028524b57d8bccf34f,30-07-2012,410000.14
MFU122ee06215ae47028524b57d8bccf34f,23-08-2015,869800.33
MFU122ee06215ae47028524b57d8bccf34f,09-06-2007,20000
MFU122ee06215ae47028524b57d8bccf34f,06-03-2008,20000
MFU122ee06215ae47028524b57d8bccf34f,07-10-2008,45000
MFU122ee06215ae47028524b57d8bccf34f,22-02-2015,799800.25
MFU122ee06215ae47028524b57d8bccf34f,12-11-2009,109999.99
MFU122ee06215ae47028524b57d8bccf34f,17-03-2011,245000
MFU122ee06215ae47028524b57d8bccf34f,26-06-2011,280000
MFU122ee06215ae47028524b57d8bccf34f,27-09-2011,310000.07
MFU122ee06215ae47028524b57d8bccf34f,05-10-2011,310000.07
MFU122ee06215ae47028524b57d8bccf34f,11-02-2013,475000.11
MFU122ee06215ae47028524b57d8bccf34f,02-08-2014,694800.4
MFU122ee06215ae47028524b57d8bccf34f,03-06-2016,959800.48
MFU122ee06215ae47028524b57d8bccf34f,19-10-2016,1531176.08
MFU122ee06215ae47028524b57d8bccf34f,30-06-2017,1771076.53
MFU122ee06215ae47028524b57d8bccf34f,12-05-2013,505000.09
MFU122ee06215ae47028524b57d8bccf34f,21-03-2016,939800.28
MFU122ee06215ae47028524b57d8bccf34f,17-07-2016,1441476.55
MFU122ee06215ae47028524b57d8bccf34f,23-07-2017,1801076.46
MFU122ee06215ae47028524b57d8bccf34f,01-09-2017,1831076.97
MFU122ee06215ae47028524b57d8bccf34f,01-03-2018,2011076.86
MFU122ee06215ae47028524b57d8bccf34f,28-04-2018,2071076.92
MFU122ee06215ae47028524b57d8bccf34f,11-09-2018,2221076.42
MFU122ee06215ae47028524b57d8bccf34f,02-10-2018,2221076.42
MFU122ee06215ae47028524b57d8bccf34f,04-11-2018,2251076.31
MFU122ee06215ae47028524b57d8bccf34f,25-09-2019,2581984.06
MFU122ee06215ae47028524b57d8bccf34f,02-01-2020,2671983.97
MFU122ee06215ae47028524b57d8bccf34f,04-07-2020,2851983.69
MFU122ee06215ae47028524b57d8bccf34f,19-09-2020,2698399.26
MFU122ee06215ae47028524b57d8bccf34f,01-10-2020,2698399.26
MFU122ee06215ae47028524b57d8bccf34f,15-01-2021,2818393.24
MFU122ee06215ae47028524b57d8bccf34f,19-02-2021,2848391.36
MFU122ee06215ae47028524b57d8bccf34f,09-03-2021,2878389.47
MFU122ee06215ae47028524b57d8bccf34f,17-05-2021,2938386.54
MFU122ee06215ae47028524b57d8bccf34f,01-06-2021,2938386.54
MFU122ee06215ae47028524b57d8bccf34f,10-07-2021,2998384.01
MFU122ee06215ae47028524b57d8bccf34f,27-12-2021,3148377.45
MFU122ee06215ae47028524b57d8bccf34f,21-01-2022,3178376.1
MFU122ee06215ae47028524b57d8bccf34f,03-07-2022,3293120.02
MFU122ee06215ae47028524b57d8bccf34f,03-09-2022,3342917.91
MFU122ee06215ae47028524b57d8bccf34f,18-11-2022,3432914.29
MFU122ee06215ae47028524b57d8bccf34f,07-07-2024,7378189.92
MFU122ee06215ae47028524b57d8bccf34f,05-08-2024,7458185
MFU122ee06215ae47028524b57d8bccf34f,17-12-2024,7863164.56
MFU122ee06215ae47028524b57d8bccf34f,26-07-2025,17157145.89
MFU122ee06215ae47028524b57d8bccf34f,24-01-2026,17497129.91
MFU122ee06215ae47028524b57d8bccf34f,23-07-2021,2998384.01
MFU122ee06215ae47028524b57d8bccf34f,30-11-2021,3118378.9
MFU122ee06215ae47028524b57d8bccf34f,27-05-2022,3263247.1
MFU122ee06215ae47028524b57d8bccf34f,15-05-2020,2821983.88
MFU122ee06215ae47028524b57d8bccf34f,24-12-2022,3462912.82
MFU122ee06215ae47028524b57d8bccf34f,15-02-2025,8023158.1
MFU122ee06215ae47028524b57d8bccf34f,13-11-2015,899800.61
MFU122ee06215ae47028524b57d8bccf34f,04-08-2013,525000.2
MFU122ee06215ae47028524b57d8bccf34f,11-07-2015,859800.31
MFU122ee06215ae47028524b57d8bccf34f,09-01-2015,779800.28
MFU122ee06215ae47028524b57d8bccf34f,20-03-2023,4591900.11
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,22-10-2016,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,13-11-2016,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,06-12-2016,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,28-12-2016,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,14-04-2017,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,09-09-2017,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,27-01-2018,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,12-06-2019,166422.96
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,11-05-2020,306086.85
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,30-03-2023,5231470.8
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,10-11-2017,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,03-09-2018,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,12-07-2018,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,28-05-2019,104999.94
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,18-01-2020,306086.85
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,11-06-2020,306086.85
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,02-11-2020,306086.85
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,23-01-2022,1661649.32
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,26-01-2023,2191622.79
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,08-08-2025,22286773.05
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,22-10-2025,26386568
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,08-03-2026,31054480.41
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,25-03-2024,13291067.16
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,30-03-2021,366083.84
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,12-04-2021,396082.33
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,13-05-2022,2181623.37
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,31-10-2023,10991182.69
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,19-01-2025,18822916.56
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,21-04-2025,20112851.97
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,12-12-2019,306086.85
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,13-06-2023,5241470.29
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,09-12-2023,11691147.77
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,23-04-2023,5241470.29
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,15-09-2024,17605177.6
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,03-04-2023,5231470.8
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,01-10-2023,10641200.19
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,16-04-2025,20092852.98
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,09-03-2026,31054702.23
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,19-12-2019,306086.85
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,22-06-2020,306086.85
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,23-09-2020,306086.85
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,09-10-2020,306086.85
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,05-06-2022,2201622.36
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,11-06-2023,5241470.29
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,21-04-2023,5241470.29
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,12-09-2019,306086.85
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,09-05-2024,13545190.3
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,16-07-2020,306086.85
MFU0800632740ab44deaccf232a286248c1,20-07-2018,106209.21
MFU0800632740ab44deaccf232a286248c1,03-06-2018,100805.64
MFU0800632740ab44deaccf232a286248c1,28-06-2018,100805.64
MFU0800632740ab44deaccf232a286248c1,15-05-2018,100805.64
MFU0800632740ab44deaccf232a286248c1,26-01-2019,994341.83
MFU0800632740ab44deaccf232a286248c1,08-08-2018,106209.21
MFU0800632740ab44deaccf232a286248c1,06-10-2018,106209.21
MFU0800632740ab44deaccf232a286248c1,08-07-2019,1157097.51
MFU0800632740ab44deaccf232a286248c1,21-08-2019,1201740.53
MFU0800632740ab44deaccf232a286248c1,08-09-2019,1221307.17
MFU0800632740ab44deaccf232a286248c1,15-07-2020,1534232.58
MFU0800632740ab44deaccf232a286248c1,16-08-2020,1555140
MFU0800632740ab44deaccf232a286248c1,13-08-2021,1751653.14
MFU0800632740ab44deaccf232a286248c1,29-11-2022,2206851.95
MFU0800632740ab44deaccf232a286248c1,23-02-2023,2236850.44
MFU0800632740ab44deaccf232a286248c1,08-02-2019,1012675.86
MFU0800632740ab44deaccf232a286248c1,08-05-2022,2049478.23
MFU0800632740ab44deaccf232a286248c1,10-03-2023,2246849.92
MFU0800632740ab44deaccf232a286248c1,07-04-2023,2256849.39
MFU0800632740ab44deaccf232a286248c1,16-05-2023,2266848.9
MFU0800632740ab44deaccf232a286248c1,13-11-2023,2703740.73
MFU0800632740ab44deaccf232a286248c1,17-03-2024,2868056.76
MFU0800632740ab44deaccf232a286248c1,16-04-2024,2957155.84
MFU0800632740ab44deaccf232a286248c1,14-12-2020,1661554.6
MFU0800632740ab44deaccf232a286248c1,14-02-2023,2236850.44
MFU0800632740ab44deaccf232a286248c1,15-02-2024,2820606.46
MFU0800632740ab44deaccf232a286248c1,07-11-2024,3249620.52
MFU0800632740ab44deaccf232a286248c1,22-06-2025,3685698.51
MFU0800632740ab44deaccf232a286248c1,17-04-2025,3590102.46
MFU0800632740ab44deaccf232a286248c1,18-12-2021,1897273.3
MFU0800632740ab44deaccf232a286248c1,23-01-2022,1933706.04
MFU0800632740ab44deaccf232a286248c1,22-06-2022,2108856.86
MFU0800632740ab44deaccf232a286248c1,02-01-2025,3299618.3
MFU0800632740ab44deaccf232a286248c1,26-11-2021,1860850.18
MFU0800632740ab44deaccf232a286248c1,13-02-2025,3359614.62
MFU0800632740ab44deaccf232a286248c1,30-01-2024,2814801.09
MFU0800632740ab44deaccf232a286248c1,13-01-2026,4229883.34
MFU0800632740ab44deaccf232a286248c1,05-05-2023,2266848.9
MFU0800632740ab44deaccf232a286248c1,24-05-2023,2266848.9
MFU0800632740ab44deaccf232a286248c1,16-08-2025,3816003.9
MFU3a945a415ed447a080596b0f9385e5b8,26-03-2018,50000
MFU3a945a415ed447a080596b0f9385e5b8,18-09-2018,50000
MFU3a945a415ed447a080596b0f9385e5b8,31-03-2018,50000
MFU3a945a415ed447a080596b0f9385e5b8,17-04-2018,50000
MFU3a945a415ed447a080596b0f9385e5b8,23-07-2018,50000
MFU3a945a415ed447a080596b0f9385e5b8,27-03-2018,50000
MFU3a945a415ed447a080596b0f9385e5b8,29-06-2018,50000
MFU3a945a415ed447a080596b0f9385e5b8,11-04-2021,259997.92
MFU3a945a415ed447a080596b0f9385e5b8,06-07-2019,50000
MFU3a945a415ed447a080596b0f9385e5b8,22-03-2025,9863487.72
MFU3a945a415ed447a080596b0f9385e5b8,22-11-2018,50000
MFU3a945a415ed447a080596b0f9385e5b8,05-11-2019,50000
MFU3a945a415ed447a080596b0f9385e5b8,21-04-2020,204999.94
MFU3a945a415ed447a080596b0f9385e5b8,10-08-2020,224999.58
MFU3a945a415ed447a080596b0f9385e5b8,23-05-2021,269997.46
MFU3a945a415ed447a080596b0f9385e5b8,24-08-2021,284996.73
MFU3a945a415ed447a080596b0f9385e5b8,18-10-2021,294996.22
MFU3a945a415ed447a080596b0f9385e5b8,02-04-2023,3186291.41
MFU3a945a415ed447a080596b0f9385e5b8,26-02-2024,9262842.86
MFU3a945a415ed447a080596b0f9385e5b8,01-05-2024,9042384.18
MFU3a945a415ed447a080596b0f9385e5b8,01-07-2024,9005455.53
MFU3a945a415ed447a080596b0f9385e5b8,16-05-2025,10187444.78
MFU3a945a415ed447a080596b0f9385e5b8,04-11-2019,50000
MFU3a945a415ed447a080596b0f9385e5b8,03-11-2022,1467021.2
MFU3a945a415ed447a080596b0f9385e5b8,13-06-2023,3236288.87
MFU3a945a415ed447a080596b0f9385e5b8,27-07-2023,3236288.87
MFU3a945a415ed447a080596b0f9385e5b8,09-11-2024,8862606.14
MFU3a945a415ed447a080596b0f9385e5b8,24-12-2023,9206088.48
MFU3a945a415ed447a080596b0f9385e5b8,20-09-2023,4245237.93
MFU3a945a415ed447a080596b0f9385e5b8,16-03-2025,9810490.58
MFU3a945a415ed447a080596b0f9385e5b8,28-01-2025,9492506.33
MFU3a945a415ed447a080596b0f9385e5b8,03-03-2026,11985442.95
MFU3a945a415ed447a080596b0f9385e5b8,03-12-2024,9068527.72
MFU122ee06215ae47028524b57d8bccf34f,24-04-2006,20000
MFU122ee06215ae47028524b57d8bccf34f,07-06-2006,20000
MFU122ee06215ae47028524b57d8bccf34f,20-05-2006,20000
MFU122ee06215ae47028524b57d8bccf34f,21-01-2007,20000
MFU122ee06215ae47028524b57d8bccf34f,02-05-2006,20000
MFU122ee06215ae47028524b57d8bccf34f,01-06-2006,20000
MFU122ee06215ae47028524b57d8bccf34f,22-10-2006,20000
MFU122ee06215ae47028524b57d8bccf34f,24-11-2006,20000
MFU122ee06215ae47028524b57d8bccf34f,01-04-2007,20000
MFU122ee06215ae47028524b57d8bccf34f,06-06-2007,20000
MFU122ee06215ae47028524b57d8bccf34f,01-03-2008,20000
MFU122ee06215ae47028524b57d8bccf34f,07-04-2008,20000
MFU122ee06215ae47028524b57d8bccf34f,23-06-2008,25000.01
MFU122ee06215ae47028524b57d8bccf34f,25-08-2008,35000
MFU122ee06215ae47028524b57d8bccf34f,10-11-2011,325000.07
MFU122ee06215ae47028524b57d8bccf34f,20-03-2007,20000
MFU122ee06215ae47028524b57d8bccf34f,11-02-2009,64999.99
MFU122ee06215ae47028524b57d8bccf34f,22-02-2009,64999.99
MFU122ee06215ae47028524b57d8bccf34f,05-04-2010,129999.96
MFU122ee06215ae47028524b57d8bccf34f,21-09-2007,20000
MFU122ee06215ae47028524b57d8bccf34f,15-07-2008,30000
MFU122ee06215ae47028524b57d8bccf34f,17-12-2009,114999.97
MFU122ee06215ae47028524b57d8bccf34f,31-12-2010,220000.01
MFU122ee06215ae47028524b57d8bccf34f,09-05-2011,264999.99
MFU122ee06215ae47028524b57d8bccf34f,19-07-2012,405000.1
MFU122ee06215ae47028524b57d8bccf34f,21-08-2012,420000.15
MFU122ee06215ae47028524b57d8bccf34f,14-06-2013,515000.15
MFU122ee06215ae47028524b57d8bccf34f,12-03-2007,20000
MFU122ee06215ae47028524b57d8bccf34f,24-07-2010,170000.02
MFU122ee06215ae47028524b57d8bccf34f,20-03-2014,634800.43
MFU122ee06215ae47028524b57d8bccf34f,07-04-2015,824800.29
MFU122ee06215ae47028524b57d8bccf34f,18-12-2013,584850.25
MFU122ee06215ae47028524b57d8bccf34f,10-04-2009,75000
MFU122ee06215ae47028524b57d8bccf34f,03-07-2009,84999.99
MFU122ee06215ae47028524b57d8bccf34f,21-09-2010,190000.02
MFU122ee06215ae47028524b57d8bccf34f,06-07-2011,280000
MFU122ee06215ae47028524b57d8bccf34f,08-02-2012,355000.1
MFU122ee06215ae47028524b57d8bccf34f,06-09-2014,709800.38
MFU122ee06215ae47028524b57d8bccf34f,25-03-2009,69999.99
MFU122ee06215ae47028524b57d8bccf34f,23-09-2010,190000.02
MFU122ee06215ae47028524b57d8bccf34f,24-09-2010,190000.02
MFU122ee06215ae47028524b57d8bccf34f,25-11-2011,330000.1
MFU122ee06215ae47028524b57d8bccf34f,07-10-2012,430000.12
MFU122ee06215ae47028524b57d8bccf34f,11-11-2013,569900.36
MFU122ee06215ae47028524b57d8bccf34f,06-02-2014,604800.35
MFU122ee06215ae47028524b57d8bccf34f,25-11-2016,1561076.18
MFU122ee06215ae47028524b57d8bccf34f,26-03-2017,1681075.65
MFU122ee06215ae47028524b57d8bccf34f,05-02-2017,1621076
MFU122ee06215ae47028524b57d8bccf34f,16-06-2017,1771076.53
MFU122ee06215ae47028524b57d8bccf34f,25-04-2015,829800.25
MFU122ee06215ae47028524b57d8bccf34f,24-04-2015,829800.25
MFU122ee06215ae47028524b57d8bccf34f,02-10-2015,879800.44
MFU122ee06215ae47028524b57d8bccf34f,27-10-2016,1531176.08
MFU122ee06215ae47028524b57d8bccf34f,18-01-2017,1621076
MFU122ee06215ae47028524b57d8bccf34f,11-07-2017,1801076.46
MFU122ee06215ae47028524b57d8bccf34f,28-09-2017,1861077.5
MFU122ee06215ae47028524b57d8bccf34f,12-01-2018,1981076.85
MFU122ee06215ae47028524b57d8bccf34f,17-01-2018,1981076.85
MFU122ee06215ae47028524b57d8bccf34f,05-02-2018,1991076.75
MFU122ee06215ae47028524b57d8bccf34f,23-02-2018,2011076.86
MFU122ee06215ae47028524b57d8bccf34f,20-04-2018,2071076.92
MFU122ee06215ae47028524b57d8bccf34f,20-06-2018,2131076.86
MFU122ee06215ae47028524b57d8bccf34f,22-06-2018,2131076.86
MFU122ee06215ae47028524b57d8bccf34f,25-01-2019,2341076.08
MFU122ee06215ae47028524b57d8bccf34f,06-06-2020,2831983.9
MFU122ee06215ae47028524b57d8bccf34f,15-06-2020,2851983.69
MFU122ee06215ae47028524b57d8bccf34f,30-06-2020,2851983.69
MFU122ee06215ae47028524b57d8bccf34f,12-08-2020,2911980.03
MFU122ee06215ae47028524b57d8bccf34f,25-11-2020,2758396.78
MFU122ee06215ae47028524b57d8bccf34f,23-12-2020,2788394.85
MFU122ee06215ae47028524b57d8bccf34f,13-08-2021,3028382.56
MFU122ee06215ae47028524b57d8bccf34f,11-09-2021,3058381.53
MFU122ee06215ae47028524b57d8bccf34f,06-02-2022,3178376.1
MFU122ee06215ae47028524b57d8bccf34f,22-02-2022,3208374.44
MFU122ee06215ae47028524b57d8bccf34f,25-04-2022,3238373.36
MFU122ee06215ae47028524b57d8bccf34f,31-05-2022,3263247.1
MFU122ee06215ae47028524b57d8bccf34f,21-08-2022,3342917.91
MFU122ee06215ae47028524b57d8bccf34f,21-04-2023,4871885.95
MFU122ee06215ae47028524b57d8bccf34f,18-09-2023,5926526.07
MFU122ee06215ae47028524b57d8bccf34f,10-03-2024,6821480.18
MFU122ee06215ae47028524b57d8bccf34f,03-10-2024,7623175.78
MFU122ee06215ae47028524b57d8bccf34f,27-12-2024,7863164.56
MFU122ee06215ae47028524b57d8bccf34f,01-02-2023,4031927.41
MFU122ee06215ae47028524b57d8bccf34f,10-05-2023,5151871.44
MFU122ee06215ae47028524b57d8bccf34f,27-07-2023,5566544.48
MFU122ee06215ae47028524b57d8bccf34f,16-08-2023,5746535.28
MFU122ee06215ae47028524b57d8bccf34f,24-07-2024,7378189.92
MFU122ee06215ae47028524b57d8bccf34f,06-12-2024,7783168.73
MFU122ee06215ae47028524b57d8bccf34f,28-11-2023,6271508.72
MFU122ee06215ae47028524b57d8bccf34f,08-03-2025,8103154.33
MFU122ee06215ae47028524b57d8bccf34f,07-04-2012,370000.11
MFU122ee06215ae47028524b57d8bccf34f,31-10-2013,559950.28
MFU122ee06215ae47028524b57d8bccf34f,27-12-2014,769800.35
MFU122ee06215ae47028524b57d8bccf34f,02-07-2015,849800.24
MFU122ee06215ae47028524b57d8bccf34f,29-11-2013,574900.38
MFU122ee06215ae47028524b57d8bccf34f,18-06-2020,2851983.69
MFU122ee06215ae47028524b57d8bccf34f,15-03-2021,2878389.47
MFU122ee06215ae47028524b57d8bccf34f,17-10-2022,3402915.81
MFU122ee06215ae47028524b57d8bccf34f,04-06-2023,5151871.44
MFU122ee06215ae47028524b57d8bccf34f,22-02-2024,6796481.43
MFU122ee06215ae47028524b57d8bccf34f,10-07-2025,17097149.26
MFU122ee06215ae47028524b57d8bccf34f,28-08-2019,2551983.88
MFU122ee06215ae47028524b57d8bccf34f,27-08-2024,7543180.59
MFU122ee06215ae47028524b57d8bccf34f,11-09-2025,17242141.94
MFU122ee06215ae47028524b57d8bccf34f,30-09-2019,2581984.06
MFU122ee06215ae47028524b57d8bccf34f,11-07-2021,2998384.01
MFU122ee06215ae47028524b57d8bccf34f,19-05-2024,7336454.3
MFU3de1f779ad8942e2a69b43f7e8f55d23,16-01-2026,2483875.94
MFU3de1f779ad8942e2a69b43f7e8f55d23,11-02-2026,3158842.17
MFU3de1f779ad8942e2a69b43f7e8f55d23,10-10-2025,1043947.93
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,19-11-2016,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,30-12-2016,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,07-01-2017,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,22-09-2017,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,13-12-2017,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,28-05-2018,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,19-02-2019,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,24-04-2020,306086.85
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,10-06-2020,306086.85
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,03-11-2023,10991182.69
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,17-05-2017,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,23-07-2017,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,28-11-2018,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,02-05-2019,59999.94
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,02-04-2020,306086.85
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,01-10-2020,306086.85
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,15-09-2017,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,09-05-2018,25000.01
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,30-03-2019,12499.99
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,02-07-2019,236422.96
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,30-08-2020,306086.85
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,12-12-2020,316086.34
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,08-02-2021,336085.34
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,07-08-2023,6591402.76
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,30-05-2024,13545190.3
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,11-04-2025,20052854.97
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,06-11-2019,306086.85
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,27-12-2019,306086.85
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,06-07-2021,526075.9
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,08-06-2023,5241470.29
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,19-07-2020,306086.85
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,30-01-2021,326085.85
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,05-03-2023,2221621.29
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,30-12-2024,17932961
MFU7c3ffe67448c4c848ef3dae9eaa0e56c,26-03-2024,13291067.16
